MoleculeID;PBFE(ERF);PBFE(RF);PBFE(DNN);PBFE(KNN);PBFE(SVR);PBFE(εSVR);PBFE(LR)
APVD_2917_ZINC;	-8.462; -8.729; -8.759; -9.531; -8.342; -8.407; -8.484
APVD_2918_ZINC;	-9.041; -9.206; -9.231; -8.069; -8.593; -9.133; -8.703
APVD_2919_ZINC;	-8.839; -9.042; -9.024; -7.784; -8.364; -8.757; -8.481
APVD_2920_ZINC;	-8.725; -8.838; -9.147; -9.819; -8.647; -8.842; -8.755
APVD_2921_ZINC;	-8.458; -8.601; -8.634; -9.134; -8.419; -8.339; -8.535
APVD_2922_ZINC;	-7.648; -7.881; -7.789; -7.355; -7.449; -7.176; -7.483
APVD_2923_ZINC;	-7.810; -8.046; -7.937; -7.204; -7.641; -7.468; -7.659
APVD_2924_ZINC;	-7.657; -7.894; -7.799; -7.355; -7.455; -7.178; -7.489
APVD_2925_ZINC;	-7.367; -7.338; -8.219; -8.305; -7.502; -7.775; -7.713
APVD_2926_ZINC;	-5.947; -5.602; -6.065; -6.634; -6.098; -5.632; -6.284
APVD_2927_ZINC;	-6.942; -6.565; -7.178; -8.458; -6.266; -6.604; -6.423
APVD_2928_ZINC;	-9.422; -9.408; -9.586; -7.874; -9.089; -9.859; -9.018
APVD_2929_ZINC;	-9.438; -9.436; -9.732; -8.388; -9.305; -9.999; -9.209
APVD_2930_ZINC;	-9.316; -9.278; -9.539; -8.179; -8.889; -9.807; -8.769
APVD_2931_ZINC;	-9.296; -9.264; -9.599; -7.950; -9.083; -9.818; -9.092
APVD_2932_ZINC;	-9.387; -9.387; -9.622; -8.575; -9.161; -9.733; -9.179
APVD_2933_ZINC;	-9.294; -9.264; -9.600; -7.950; -9.085; -9.821; -9.095
APVD_2934_ZINC;	-9.100; -9.321; -9.675; -7.616; -9.271; -9.828; -9.282
APVD_2935_ZINC;	-8.850; -9.081; -9.360; -9.365; -8.998; -9.373; -9.134
APVD_2936_ZINC;	-7.254; -7.141; -7.549; -8.825; -6.728; -7.591; -6.769
APVD_2937_ZINC;	-9.166; -9.391; -9.518; -9.707; -9.036; -9.714; -9.214
APVD_2938_ZINC;	-9.776; -9.860; -9.814; -7.608; -9.317; -9.845; -9.293
APVD_2939_ZINC;	-9.734; -9.742; -9.752; -7.959; -9.100; -9.602; -9.115
APVD_2940_ZINC;	-7.783; -7.924; -8.151; -7.517; -7.206; -7.448; -7.323
APVD_2941_ZINC;	-9.896; -9.771; -9.305; -9.066; -9.430; -9.166; -9.376
APVD_2942_ZINC;	-9.771; -9.708; -9.246; -10.493; -9.237; -9.112; -9.197
APVD_2943_ZINC;	-9.601; -9.553; -9.144; -9.814; -9.132; -9.023; -9.116
APVD_2944_ZINC;	-8.760; -8.922; -8.917; -9.907; -9.263; -8.765; -9.324
APVD_2945_ZINC;	-9.321; -9.313; -9.453; -8.029; -9.816; -9.728; -9.725
APVD_2946_ZINC;	-9.133; -9.179; -9.185; -8.523; -8.870; -8.924; -9.016
APVD_2947_ZINC;	-9.129; -9.186; -9.184; -8.523; -8.866; -8.925; -9.014
APVD_2948_ZINC;	-9.172; -9.342; -9.232; -8.506; -9.052; -9.024; -9.183
APVD_2949_ZINC;	-9.271; -9.120; -9.452; -7.456; -9.370; -9.447; -9.335
APVD_2950_ZINC;	-9.089; -9.007; -9.161; -8.867; -8.763; -8.962; -8.941
APVD_2951_ZINC;	-9.460; -9.287; -9.330; -7.158; -8.933; -9.252; -8.980
APVD_2952_ZINC;	-9.241; -9.229; -9.303; -7.354; -9.128; -9.154; -9.070
APVD_2953_ZINC;	-9.330; -9.192; -9.339; -7.700; -8.837; -9.546; -8.883
APVD_2954_ZINC;	-9.358; -9.208; -9.203; -7.313; -8.872; -8.920; -8.820
APVD_2955_ZINC;	-8.204; -8.551; -8.377; -7.405; -8.277; -7.573; -8.225
APVD_2956_ZINC;	-8.387; -8.760; -8.587; -7.779; -8.464; -7.833; -8.397
APVD_2957_ZINC;	-8.191; -8.565; -8.370; -7.405; -8.272; -7.570; -8.220
APVD_2958_ZINC;	-8.204; -8.551; -8.377; -7.405; -8.277; -7.573; -8.225
APVD_2959_ZINC;	-8.366; -8.758; -8.582; -7.779; -8.459; -7.832; -8.391
APVD_2960_ZINC;	-8.190; -8.557; -8.367; -7.405; -8.269; -7.571; -8.217
APVD_2961_ZINC;	-7.986; -7.652; -8.391; -11.484; -6.245; -8.262; -6.633
APVD_2962_ZINC;	-7.996; -7.687; -8.385; -12.081; -6.396; -8.109; -6.776
APVD_2963_ZINC;	-6.629; -6.501; -7.544; -8.046; -6.262; -6.741; -6.419
APVD_2964_ZINC;	-6.855; -6.695; -7.444; -7.551; -6.112; -6.590; -6.277
APVD_2965_ZINC;	-8.518; -8.547; -9.308; -6.934; -8.840; -9.062; -8.724
APVD_2966_ZINC;	-9.120; -9.254; -9.430; -7.562; -8.656; -9.649; -8.691
APVD_2967_ZINC;	-8.467; -8.496; -8.958; -7.018; -8.639; -8.809; -8.538
APVD_2968_ZINC;	-8.564; -8.692; -9.303; -7.810; -8.763; -8.933; -8.677
APVD_2969_ZINC;	-9.116; -9.258; -9.432; -7.562; -8.661; -9.654; -8.696
APVD_2970_ZINC;	-8.557; -8.717; -8.981; -7.990; -8.570; -8.678; -8.499
APVD_2971_ZINC;	-6.830; -6.465; -7.381; -5.849; -6.014; -6.568; -6.246
APVD_2972_ZINC;	-6.875; -6.517; -7.387; -6.063; -5.861; -6.668; -6.101
APVD_2973_ZINC;	-9.710; -9.628; -9.310; -10.519; -9.681; -9.512; -9.640
APVD_2974_ZINC;	-9.501; -9.481; -9.408; -7.859; -9.899; -9.636; -9.748
APVD_2975_ZINC;	-9.481; -9.610; -9.266; -8.528; -9.707; -9.544; -9.569
APVD_2976_ZINC;	-9.484; -9.587; -9.274; -8.528; -9.708; -9.507; -9.572
APVD_2977_ZINC;	-9.628; -9.511; -9.422; -8.722; -9.866; -9.654; -9.807
APVD_2978_ZINC;	-9.710; -9.628; -9.310; -10.519; -9.681; -9.512; -9.640
APVD_2979_ZINC;	-8.318; -8.485; -9.001; -6.769; -8.509; -8.515; -8.413
APVD_2980_ZINC;	-8.968; -8.992; -9.155; -8.015; -8.383; -8.851; -8.438
APVD_2981_ZINC;	-8.264; -8.326; -8.777; -6.757; -8.370; -8.349; -8.277
APVD_2982_ZINC;	-8.315; -8.546; -9.014; -6.769; -8.545; -8.520; -8.438
APVD_2983_ZINC;	-8.788; -8.839; -9.051; -8.898; -8.307; -8.682; -8.477
APVD_2984_ZINC;	-8.236; -8.320; -8.750; -6.757; -8.353; -8.337; -8.260
APVD_2985_ZINC;	-7.068; -7.040; -6.658; -5.994; -5.353; -7.153; -5.447
APVD_2986_ZINC;	-6.983; -6.959; -6.706; -5.886; -5.559; -7.223; -5.639
APVD_2987_ZINC;	-9.268; -9.351; -9.316; -8.346; -8.990; -9.286; -8.939
APVD_2988_ZINC;	-9.266; -9.298; -9.323; -8.346; -8.993; -9.337; -8.939
APVD_2989_ZINC;	-9.372; -9.455; -9.426; -8.222; -9.180; -9.420; -9.112
APVD_2990_ZINC;	-7.655; -7.525; -7.298; -7.049; -6.311; -8.233; -6.340
APVD_2991_ZINC;	-7.783; -7.671; -7.260; -7.160; -6.446; -8.085; -6.602
APVD_2992_ZINC;	-7.600; -7.340; -7.236; -6.993; -5.919; -8.189; -5.958
APVD_2993_ZINC;	-7.741; -7.957; -8.303; -8.303; -7.469; -7.939; -7.465
APVD_2994_ZINC;	-7.647; -7.930; -8.337; -7.611; -7.613; -8.041; -7.602
APVD_2995_ZINC;	-9.246; -9.406; -9.225; -7.976; -9.242; -9.312; -9.264
APVD_2996_ZINC;	-9.385; -9.399; -9.400; -8.832; -9.474; -9.907; -9.448
APVD_2997_ZINC;	-8.614; -8.498; -7.844; -6.829; -8.651; -7.784; -8.717
APVD_2998_ZINC;	-8.811; -8.719; -8.079; -6.698; -8.559; -7.834; -8.618
APVD_2999_ZINC;	-7.088; -7.531; -7.381; -7.120; -7.391; -6.981; -7.359
APVD_3000_ZINC;	-7.093; -7.531; -7.381; -7.120; -7.391; -6.981; -7.359
APVD_3001_ZINC;	-7.093; -7.531; -7.381; -7.120; -7.391; -6.981; -7.359
APVD_3002_ZINC;	-8.085; -8.444; -8.254; -8.218; -7.768; -7.834; -7.897
APVD_3003_ZINC;	-8.180; -8.347; -8.316; -8.682; -7.584; -7.741; -7.726
APVD_3004_ZINC;	-9.499; -9.517; -9.831; -7.763; -9.278; -9.745; -9.136
APVD_3005_ZINC;	-9.486; -9.501; -9.779; -8.413; -9.095; -9.665; -8.965
APVD_3006_ZINC;	-10.448; -10.216; -10.385; -11.453; -10.075; -10.380; -10.113
APVD_3007_ZINC;	-10.520; -10.327; -10.586; -10.242; -10.268; -10.614; -10.291
APVD_3008_ZINC;	-10.459; -10.186; -10.329; -11.791; -10.220; -10.101; -10.332
APVD_3009_ZINC;	-8.532; -8.562; -9.462; -7.094; -8.887; -9.260; -8.787
APVD_3010_ZINC;	-9.124; -9.117; -9.588; -7.946; -9.067; -9.712; -9.054
APVD_3011_ZINC;	-6.330; -5.935; -6.770; -4.677; -7.245; -5.743; -7.303
APVD_3012_ZINC;	-6.319; -5.914; -6.808; -4.578; -7.344; -5.841; -7.373
APVD_3013_ZINC;	-6.386; -6.275; -6.491; -6.616; -6.902; -6.279; -7.003
APVD_3014_ZINC;	-9.500; -9.514; -10.234; -8.413; -9.775; -10.393; -9.666
APVD_3015_ZINC;	-9.979; -9.852; -10.170; -8.103; -9.507; -10.284; -9.476
APVD_3016_ZINC;	-8.699; -8.541; -9.369; -8.757; -9.080; -9.156; -9.067
APVD_3017_ZINC;	-8.600; -8.520; -9.097; -8.588; -8.897; -8.930; -8.899
APVD_3018_ZINC;	-8.778; -8.672; -9.348; -8.882; -9.037; -9.192; -9.101
APVD_3019_ZINC;	-8.665; -8.661; -9.111; -8.943; -8.854; -8.991; -8.933
APVD_3020_ZINC;	-7.885; -7.925; -8.519; -8.836; -7.330; -7.987; -7.411
APVD_3021_ZINC;	-7.763; -7.908; -8.137; -8.816; -7.127; -7.709; -7.201
APVD_3022_ZINC;	-8.407; -8.532; -9.893; -8.191; -8.810; -9.868; -8.729
APVD_3023_ZINC;	-8.635; -8.563; -9.932; -8.745; -8.910; -9.922; -8.873
APVD_3024_ZINC;	-8.639; -8.786; -9.756; -7.921; -8.856; -9.491; -8.923
APVD_3025_ZINC;	-8.392; -8.506; -9.199; -8.886; -8.420; -9.167; -8.491
APVD_3026_ZINC;	-8.389; -8.509; -9.035; -8.546; -8.233; -9.017; -8.319
APVD_3027_ZINC;	-8.262; -8.359; -8.930; -8.886; -8.372; -8.960; -8.442
APVD_3028_ZINC;	-8.392; -8.506; -9.199; -8.886; -8.420; -9.167; -8.491
APVD_3029_ZINC;	-8.389; -8.509; -9.035; -8.546; -8.233; -9.017; -8.319
APVD_3030_ZINC;	-8.262; -8.359; -8.930; -8.886; -8.372; -8.960; -8.442
APVD_3031_ZINC;	-9.172; -9.285; -9.394; -7.373; -9.608; -9.732; -9.596
APVD_3032_ZINC;	-9.212; -9.200; -9.464; -7.507; -9.797; -9.772; -9.770
APVD_3033_ZINC;	-7.274; -7.452; -7.718; -6.973; -7.352; -7.595; -7.448
APVD_3034_ZINC;	-7.978; -8.159; -8.577; -7.635; -7.781; -8.127; -7.744
APVD_3035_ZINC;	-7.724; -8.242; -8.519; -8.195; -7.785; -8.346; -7.773
APVD_3036_ZINC;	-8.526; -8.695; -9.206; -8.634; -8.471; -8.845; -8.647
APVD_3037_ZINC;	-8.495; -8.599; -9.089; -9.325; -8.284; -8.745; -8.476
APVD_3038_ZINC;	-9.844; -10.018; -10.134; -8.937; -10.304; -10.753; -10.142
APVD_3039_ZINC;	-10.171; -10.088; -10.017; -11.111; -9.910; -10.471; -9.857
APVD_3040_ZINC;	-10.023; -10.084; -10.049; -9.114; -10.038; -10.653; -9.861
APVD_3041_ZINC;	-9.076; -9.373; -9.900; -7.903; -9.905; -10.354; -9.939
APVD_3042_ZINC;	-7.899; -7.545; -8.420; -5.641; -8.292; -9.233; -8.236
APVD_3043_ZINC;	-6.955; -7.181; -7.355; -7.885; -6.787; -7.026; -6.865
APVD_3044_ZINC;	-7.100; -7.276; -7.704; -7.093; -7.069; -7.578; -7.132
APVD_3045_ZINC;	-9.197; -9.273; -9.310; -7.701; -8.967; -9.260; -8.993
APVD_3046_ZINC;	-9.192; -9.283; -9.311; -7.706; -8.969; -9.260; -8.994
APVD_3047_ZINC;	-9.288; -9.361; -9.390; -8.352; -9.154; -9.394; -9.165
APVD_3048_ZINC;	-9.557; -9.442; -9.317; -7.580; -9.074; -9.309; -9.068
APVD_3049_ZINC;	-9.376; -9.350; -9.413; -7.358; -8.883; -9.270; -8.891
APVD_3050_ZINC;	-9.377; -9.343; -9.414; -7.358; -8.883; -9.271; -8.892
APVD_3051_ZINC;	-8.934; -9.074; -8.690; -8.124; -8.161; -8.628; -8.310
APVD_3052_ZINC;	-8.819; -9.027; -8.852; -7.504; -7.963; -8.504; -8.129
APVD_3053_ZINC;	-8.831; -8.985; -9.765; -8.939; -8.947; -9.851; -9.094
APVD_3054_ZINC;	-8.563; -8.889; -9.760; -8.600; -9.204; -9.877; -9.302
APVD_3055_ZINC;	-8.772; -9.145; -10.022; -8.656; -9.136; -10.019; -9.268
APVD_3056_ZINC;	-8.449; -8.618; -9.539; -7.410; -8.794; -9.275; -8.757
APVD_3057_ZINC;	-8.454; -8.546; -9.252; -7.427; -8.607; -8.957; -8.585
APVD_3058_ZINC;	-8.392; -8.661; -9.101; -7.016; -8.697; -8.605; -8.589
APVD_3059_ZINC;	-8.476; -8.570; -8.945; -7.427; -8.516; -8.389; -8.423
APVD_3060_ZINC;	-8.604; -8.796; -9.993; -8.646; -9.361; -9.987; -9.458
APVD_3061_ZINC;	-8.669; -8.928; -10.016; -8.584; -9.443; -9.826; -9.514
APVD_3062_ZINC;	-8.519; -8.748; -9.748; -8.760; -9.170; -9.899; -9.282
APVD_3063_ZINC;	-6.158; -6.133; -6.385; -6.832; -6.553; -5.664; -6.644
APVD_3064_ZINC;	-6.072; -6.084; -6.578; -6.844; -6.653; -5.905; -6.741
APVD_3065_ZINC;	-8.199; -8.461; -8.412; -6.317; -8.198; -7.711; -8.141
APVD_3066_ZINC;	-8.212; -8.620; -8.535; -6.868; -8.385; -7.931; -8.311
APVD_3067_ZINC;	-5.820; -5.741; -5.515; -6.668; -6.092; -5.407; -6.216
APVD_3068_ZINC;	-9.191; -9.147; -9.394; -7.711; -8.383; -9.155; -8.465
APVD_3069_ZINC;	-9.184; -9.167; -9.421; -7.735; -8.375; -9.189; -8.460
APVD_3070_ZINC;	-9.322; -9.295; -9.328; -7.019; -8.569; -9.284; -8.637
APVD_3071_ZINC;	-9.091; -9.042; -9.397; -8.255; -8.186; -9.003; -8.283
APVD_3072_ZINC;	-9.514; -9.355; -9.490; -7.843; -8.761; -9.331; -8.757
APVD_3073_ZINC;	-9.541; -9.251; -9.499; -8.074; -8.710; -9.141; -8.695
APVD_3074_ZINC;	-7.483; -7.514; -8.155; -8.128; -6.974; -7.494; -6.988
APVD_3075_ZINC;	-7.731; -7.634; -8.422; -6.725; -7.327; -7.919; -7.310
APVD_3076_ZINC;	-8.743; -8.764; -9.583; -8.677; -8.896; -9.582; -8.870
APVD_3077_ZINC;	-8.292; -8.167; -8.173; -8.651; -7.010; -8.242; -7.095
APVD_3078_ZINC;	-7.895; -7.734; -7.801; -8.105; -7.059; -8.213; -7.187
APVD_3079_ZINC;	-7.772; -7.603; -7.886; -7.918; -7.258; -8.393; -7.334
APVD_3080_ZINC;	-8.439; -8.350; -8.170; -9.128; -6.896; -7.824; -6.870
APVD_3081_ZINC;	-8.101; -8.048; -7.752; -8.526; -6.928; -8.387; -7.117
APVD_3082_ZINC;	-8.743; -8.811; -8.834; -9.155; -9.148; -8.886; -9.235
APVD_3083_ZINC;	-8.978; -8.988; -9.126; -8.567; -9.343; -9.136; -9.415
APVD_3084_ZINC;	-8.673; -8.756; -9.552; -8.871; -8.588; -9.308; -8.573
APVD_3085_ZINC;	-9.181; -9.116; -9.486; -7.752; -8.629; -9.493; -8.553
APVD_3086_ZINC;	-8.286; -8.413; -9.393; -7.147; -8.514; -9.271; -8.392
APVD_3087_ZINC;	-8.038; -8.220; -8.308; -5.636; -8.019; -7.677; -7.972
APVD_3088_ZINC;	-8.090; -8.260; -8.154; -7.517; -7.546; -7.365; -7.598
APVD_3089_ZINC;	-8.136; -8.373; -8.242; -6.696; -7.726; -7.566; -7.762
APVD_3090_ZINC;	-7.940; -8.118; -8.080; -6.866; -7.688; -7.326; -7.687
APVD_3091_ZINC;	-6.403; -6.385; -6.463; -6.498; -6.836; -6.428; -6.918
APVD_3092_ZINC;	-6.446; -6.360; -6.371; -6.350; -6.641; -6.080; -6.733
APVD_3093_ZINC;	-6.389; -6.256; -6.400; -6.405; -6.644; -6.049; -6.741
APVD_3094_ZINC;	-6.406; -6.376; -6.464; -6.498; -6.834; -6.430; -6.916
APVD_3095_ZINC;	-6.446; -6.360; -6.371; -6.350; -6.641; -6.080; -6.733
APVD_3096_ZINC;	-6.391; -6.250; -6.401; -6.405; -6.642; -6.051; -6.739
APVD_3097_ZINC;	-6.406; -6.376; -6.464; -6.498; -6.834; -6.430; -6.916
APVD_3098_ZINC;	-6.391; -6.250; -6.401; -6.405; -6.642; -6.051; -6.739
APVD_3099_ZINC;	-6.446; -6.360; -6.371; -6.350; -6.641; -6.080; -6.733
APVD_3100_ZINC;	-6.403; -6.385; -6.463; -6.498; -6.836; -6.428; -6.918
APVD_3101_ZINC;	-6.389; -6.256; -6.400; -6.405; -6.644; -6.049; -6.741
APVD_3102_ZINC;	-6.446; -6.360; -6.371; -6.350; -6.641; -6.079; -6.733
APVD_3103_ZINC;	-9.283; -9.157; -9.916; -8.469; -9.142; -9.533; -9.257
APVD_3104_ZINC;	-9.049; -9.157; -9.347; -7.304; -8.347; -9.416; -8.415
APVD_3105_ZINC;	-8.880; -9.054; -9.286; -7.203; -8.220; -9.144; -8.245
APVD_3106_ZINC;	-7.835; -7.458; -7.365; -6.893; -6.523; -8.133; -6.565
APVD_3107_ZINC;	-7.669; -7.450; -7.494; -6.806; -6.958; -8.309; -7.013
APVD_3108_ZINC;	-7.645; -7.521; -7.422; -6.778; -6.791; -8.159; -6.839
APVD_3109_ZINC;	-7.833; -7.458; -7.366; -6.893; -6.523; -8.134; -6.566
APVD_3110_ZINC;	-7.631; -7.477; -7.564; -6.806; -6.999; -8.369; -7.053
APVD_3111_ZINC;	-7.702; -7.500; -7.458; -6.914; -6.927; -8.341; -6.945
APVD_3112_ZINC;	-9.285; -9.242; -9.212; -7.040; -9.053; -8.940; -8.988
APVD_3113_ZINC;	-9.368; -9.202; -9.203; -7.313; -8.871; -8.922; -8.819
APVD_3114_ZINC;	-9.333; -9.259; -9.303; -7.331; -8.955; -9.184; -8.889
APVD_3115_ZINC;	-9.340; -9.232; -9.175; -7.504; -9.039; -9.062; -9.064
APVD_3116_ZINC;	-9.487; -9.321; -9.308; -7.164; -8.927; -9.163; -8.979
APVD_3117_ZINC;	-9.415; -9.203; -9.171; -7.097; -8.853; -8.992; -8.894
APVD_3118_ZINC;	-6.319; -5.916; -6.808; -4.578; -7.344; -5.841; -7.373
APVD_3119_ZINC;	-6.337; -5.935; -6.770; -4.677; -7.243; -5.743; -7.302
APVD_3120_ZINC;	-6.312; -5.966; -6.825; -4.755; -7.532; -5.999; -7.546
APVD_3121_ZINC;	-7.789; -7.447; -7.279; -7.007; -6.174; -8.128; -6.206
APVD_3122_ZINC;	-8.434; -8.542; -9.121; -8.724; -8.028; -9.116; -8.217
APVD_3123_ZINC;	-8.766; -8.773; -9.082; -8.966; -8.106; -9.162; -8.381
APVD_3124_ZINC;	-8.594; -8.655; -8.745; -7.519; -8.148; -8.085; -8.162
APVD_3125_ZINC;	-8.171; -8.334; -9.055; -8.965; -7.915; -8.445; -7.896
APVD_3126_ZINC;	-8.082; -8.248; -8.854; -9.005; -7.853; -8.217; -7.827
APVD_3127_ZINC;	-8.218; -8.380; -9.041; -9.027; -7.711; -8.412; -7.746
APVD_3128_ZINC;	-8.157; -8.276; -8.848; -9.219; -7.649; -8.188; -7.677
APVD_3129_ZINC;	-8.860; -8.864; -8.930; -9.274; -8.500; -8.968; -8.701
APVD_3130_ZINC;	-9.303; -9.272; -9.690; -7.832; -9.330; -9.946; -9.300
APVD_3131_ZINC;	-9.368; -9.354; -9.781; -7.585; -9.516; -10.000; -9.470
APVD_3132_ZINC;	-9.314; -9.318; -9.690; -8.684; -9.273; -9.906; -9.283
APVD_3133_ZINC;	-9.380; -9.267; -9.743; -8.531; -9.558; -10.115; -9.486
APVD_3134_ZINC;	-9.334; -9.361; -9.829; -8.684; -9.458; -10.013; -9.452
APVD_3135_ZINC;	-8.765; -9.018; -8.073; -8.144; -7.996; -7.193; -8.067
APVD_3136_ZINC;	-8.587; -8.519; -8.063; -8.680; -7.476; -7.948; -7.556
APVD_3137_ZINC;	-8.555; -8.703; -8.226; -8.900; -7.596; -7.813; -7.572
APVD_3138_ZINC;	-8.544; -8.465; -8.384; -9.365; -7.359; -8.078; -7.407
APVD_3139_ZINC;	-8.538; -8.369; -8.159; -8.991; -7.306; -7.753; -7.320
APVD_3140_ZINC;	-10.088; -9.833; -10.157; -10.800; -9.683; -10.709; -9.665
APVD_3141_ZINC;	-10.132; -10.061; -10.010; -11.056; -9.876; -10.441; -9.885
APVD_3142_ZINC;	-9.951; -9.721; -9.832; -10.328; -9.337; -9.951; -9.387
APVD_3143_ZINC;	-9.910; -9.621; -9.771; -10.332; -9.371; -10.044; -9.304
APVD_3144_ZINC;	-9.932; -9.812; -9.893; -10.923; -9.520; -10.255; -9.524
APVD_3145_ZINC;	-10.446; -10.163; -10.327; -10.611; -11.070; -10.276; -11.020
APVD_3146_ZINC;	-10.446; -10.163; -10.327; -10.611; -11.070; -10.276; -11.020
APVD_3147_ZINC;	-10.456; -10.199; -10.296; -10.748; -11.255; -10.286; -11.191
APVD_3148_ZINC;	-9.004; -9.016; -8.745; -9.236; -7.787; -8.606; -8.045
APVD_3149_ZINC;	-8.571; -8.559; -8.232; -9.004; -7.323; -7.989; -7.363
APVD_3150_ZINC;	-8.307; -8.365; -8.425; -8.989; -7.636; -8.155; -7.610
APVD_3151_ZINC;	-8.626; -8.749; -8.276; -8.840; -7.515; -7.639; -7.550
APVD_3152_ZINC;	-6.019; -5.835; -5.586; -4.938; -4.333; -5.811; -4.372
APVD_3153_ZINC;	-6.027; -5.883; -5.480; -5.093; -4.488; -5.513; -4.573
APVD_3154_ZINC;	-6.027; -5.883; -5.480; -5.093; -4.488; -5.513; -4.573
APVD_3155_ZINC;	-8.670; -8.936; -9.966; -9.154; -9.247; -10.230; -9.291
APVD_3156_ZINC;	-8.934; -9.189; -9.962; -8.257; -9.179; -10.193; -9.140
APVD_3157_ZINC;	-9.907; -9.727; -9.902; -7.822; -10.097; -9.935; -10.000
APVD_3158_ZINC;	-10.500; -10.363; -10.061; -10.906; -10.596; -10.218; -10.494
APVD_3159_ZINC;	-10.563; -10.481; -10.029; -11.880; -10.693; -10.474; -10.592
APVD_3160_ZINC;	-10.235; -10.285; -10.043; -11.059; -10.113; -10.620; -10.139
APVD_3161_ZINC;	-10.306; -10.221; -10.089; -10.979; -10.165; -10.691; -10.180
APVD_3162_ZINC;	-10.421; -10.476; -10.457; -10.731; -10.335; -11.335; -10.342
APVD_3163_ZINC;	-10.306; -10.223; -10.089; -10.979; -10.165; -10.691; -10.179
APVD_3164_ZINC;	-10.470; -10.481; -10.523; -10.901; -10.477; -11.418; -10.462
APVD_3165_ZINC;	-10.470; -10.481; -10.523; -10.901; -10.477; -11.418; -10.462
APVD_3166_ZINC;	-9.423; -9.550; -10.162; -8.180; -9.153; -10.428; -8.832
APVD_3167_ZINC;	-9.341; -9.512; -10.255; -8.819; -9.286; -10.562; -9.031
APVD_3168_ZINC;	-10.712; -10.616; -9.544; -11.329; -10.419; -11.082; -10.197
APVD_3169_ZINC;	-9.639; -9.579; -9.895; -11.697; -9.120; -9.985; -9.079
APVD_3170_ZINC;	-9.646; -9.588; -9.942; -10.594; -9.135; -10.035; -9.074
APVD_3171_ZINC;	-9.665; -9.428; -10.142; -10.414; -9.309; -10.261; -9.252
APVD_3172_ZINC;	-10.197; -10.235; -10.753; -10.820; -10.124; -11.561; -9.890
APVD_3173_ZINC;	-10.103; -10.246; -10.866; -10.651; -10.064; -11.716; -9.802
APVD_3174_ZINC;	-10.104; -10.291; -10.701; -10.914; -10.094; -11.498; -9.871
APVD_3175_ZINC;	-8.737; -8.746; -8.468; -8.977; -8.482; -8.834; -8.516
APVD_3176_ZINC;	-8.764; -8.774; -8.470; -8.977; -8.483; -8.833; -8.517
APVD_3177_ZINC;	-10.419; -10.490; -10.542; -10.472; -10.639; -12.085; -10.524
APVD_3178_ZINC;	-9.393; -9.503; -9.498; -8.084; -9.195; -9.631; -8.995
APVD_3179_ZINC;	-9.551; -9.629; -9.518; -9.137; -9.170; -9.662; -9.082
APVD_3180_ZINC;	-9.452; -9.555; -9.585; -8.178; -9.388; -9.753; -9.172
APVD_3181_ZINC;	-10.441; -10.286; -10.134; -10.286; -9.651; -10.013; -9.590
APVD_3182_ZINC;	-7.679; -7.652; -8.310; -6.698; -7.492; -7.937; -7.475
APVD_3183_ZINC;	-7.679; -7.652; -8.310; -6.698; -7.492; -7.937; -7.475
APVD_3184_ZINC;	-9.167; -9.093; -9.422; -8.696; -9.021; -9.168; -9.076
APVD_3185_ZINC;	-9.160; -9.204; -9.334; -8.498; -8.748; -9.160; -8.744
APVD_3186_ZINC;	-10.300; -10.221; -10.089; -10.979; -10.166; -10.692; -10.180
APVD_3187_ZINC;	-10.275; -10.239; -10.084; -10.979; -10.140; -10.680; -10.162
APVD_3188_ZINC;	-10.385; -10.402; -10.425; -10.731; -10.259; -11.253; -10.284
APVD_3189_ZINC;	-9.306; -9.349; -9.377; -8.575; -8.971; -9.639; -8.930
APVD_3190_ZINC;	-9.010; -9.189; -9.253; -9.045; -8.929; -9.415; -8.997
APVD_3191_ZINC;	-9.438; -9.501; -9.528; -8.575; -9.163; -9.835; -9.108
APVD_3192_ZINC;	-10.410; -10.344; -11.008; -10.918; -10.935; -12.316; -10.750
APVD_3193_ZINC;	-10.361; -10.244; -10.786; -10.918; -10.782; -12.151; -10.604
APVD_3194_ZINC;	-5.994; -6.096; -5.924; -4.731; -4.953; -6.216; -4.862
APVD_3195_ZINC;	-6.174; -6.338; -5.848; -5.158; -5.103; -6.042; -5.058
APVD_3196_ZINC;	-6.174; -6.338; -5.848; -5.158; -5.103; -6.042; -5.058
APVD_3197_ZINC;	-8.530; -8.786; -9.484; -7.430; -9.369; -9.338; -9.397
APVD_3198_ZINC;	-9.073; -9.123; -9.593; -8.696; -9.364; -9.678; -9.444
APVD_3199_ZINC;	-8.892; -9.000; -9.803; -8.743; -9.683; -9.680; -9.674
APVD_3200_ZINC;	-7.887; -8.162; -7.979; -8.297; -7.602; -8.066; -7.746
APVD_3201_ZINC;	-9.189; -9.199; -10.268; -9.065; -9.325; -10.590; -9.341
APVD_3202_ZINC;	-8.938; -8.970; -10.116; -9.223; -9.372; -10.474; -9.444
APVD_3203_ZINC;	-9.181; -9.104; -10.022; -9.197; -9.139; -10.380; -9.172
APVD_3204_ZINC;	-8.591; -8.994; -10.349; -8.662; -9.498; -10.463; -9.583
APVD_3205_ZINC;	-9.234; -9.169; -10.138; -8.867; -9.427; -10.540; -9.398
APVD_3206_ZINC;	-8.604; -8.837; -10.043; -8.913; -9.308; -10.313; -9.409
